25110 	-168071314.923 	-11452567.5302 	-27372144.5945 	11187002.78 	5.11486469538 	2.5088488357 	
25129 	144811401.226 	90350450.2324 	37389774.0887 	5995613.21025 	4.15370322078 	1.7503837326 	
25113 	-142516826.573 	2951659.99856 	-23758007.6112 	8388385.04337 	5.3727676572 	1.77275740238 	
CAN43 	-21479785.8423 	-3631256.96461 	-3391681.62337 	1378864.52438 	5.06130096635 	3.12827278398 	
25142 	-147461108.007 	-12503978.374 	-28107252.1718 	9422480.55627 	4.58227645895 	1.98099724838 	
CAN98 	-171122850.504 	-11924186.6727 	-32053642.8001 	11674585.6671 	4.59375606806 	2.0451461892 	
CANA6 	-128490717.088 	-10881678.9834 	-24574594.9422 	8370361.77124 	4.54991620662 	1.99255059043 	
25145 	-147953252.187 	-12533619.8591 	-28107252.1718 	9422480.55627 	4.59769920868 	1.98722204914 	
CAN47 	-65546716.427 	-8546866.19972 	-11620435.9212 	2899013.8057 	5.13740963464 	2.01716078597 	
CAN46 	-25788675.3249 	-20987735.6133 	-5926966.05437 	-1628503.36931 	4.95030437886 	2.18090472167 	
CAN52 	-38517161.276 	-5556701.7852 	-9461073.82197 	2762692.25843 	3.59323129467 	1.63656835969 	
25105 	-181889976.402 	-12133801.73 	-38985715.3252 	13541647.0497 	4.06678382393 	1.72383018602 	
25115 	-178397112.579 	-11903707.6957 	-34331626.5231 	12434104.4476 	4.48270954518 	1.97025871592 	
CAN53 	-122929813.811 	-11845341.5666 	-28312707.5586 	7898256.49847 	3.92008126442 	1.51194119458 	
CAN49 	-39903931.0386 	-5898962.69922 	-8473646.81639 	2568967.37206 	4.11949193503 	1.94506608865 	
CAN48 	-16570154.7942 	-2836456.03563 	-3352372.87678 	1187289.21625 	4.12566397791 	2.30726493466 	
94108 	-164138426.264 	-11274608.7491 	-27655549.0387 	11705314.1369 	4.88706092778 	2.47614654184 	
CAN42 	-75133961.5237 	-9334769.88672 	-15385969.6262 	4398224.66868 	4.35405086097 	1.85135317983 	
25118 	-165191819.249 	-11341918.1848 	-32257508.4767 	12570681.1223 	4.32691101229 	2.03779336561 	
25101 	-142782420.783 	-6249892.35263 	-29719074.0351 	9501662.29865 	4.29784869248 	1.58438984955 	
CAN44 	-39872441.5473 	-6204785.85517 	-6545225.62212 	2299400.40976 	5.12613933161 	2.74884836268 	
25119 	-169099008.061 	-8715542.22104 	-31890901.5514 	11794509.1532 	4.57550474571 	1.965493974 	
CAN05 	-80513772.9184 	-10343150.7829 	-13988512.4604 	4557652.97831 	4.98555798543 	2.3637677042 	
CAN50 	-67175735.8487 	-8438548.81033 	-12687751.2076 	3701175.93473 	4.70052164649 	2.03629516266 	
CAN45 	-40918046.1869 	-6344814.15227 	-6621710.4541 	1921866.05057 	5.44278933876 	2.53788297137 	
CAN04 	-91095701.6833 	-6526153.39474 	-20121077.6404 	6816054.46453 	3.96276583888 	1.66673881897 	
CAN51 	-56996856.956 	-8267735.4569 	-10998818.5373 	3937428.49022 	4.35489449026 	2.31068646223 	
CAN03 	-82590365.3571 	-10564094.9252 	-15949129.5861 	4380921.66548 	4.6458929455 	1.93850001775 	
CANA4 	-174933045.44 	-13300657.9249 	-14536559.8974 	8477982.78667 	8.58145102922 	5.91983609895 	
16903 	-160344017.157 	-12428898.4006 	-35544784.6603 	22354762.9117 	3.07489196978 	2.2835242959 	
26005 	-194780441.792 	-11370913.5628 	-39423659.9553 	26001664.4657 	3.31043226934 	2.47180659475 	
CAN39 	-114264402.965 	-11630702.3739 	-16296646.0914 	10800084.0417 	4.54320198894 	3.72454953814 	
16914 	-18349389.4788 	-2980739.86285 	-4026964.52784 	2440949.45182 	3.00417018916 	2.56117663018 	
CAN93 	-35089039.2315 	-5635368.43393 	-6279197.64686 	3795668.45057 	3.69535548777 	3.13124602509 	
CAN69 	-30573779.8527 	-4929932.7647 	-6604688.10085 	3361610.66416 	3.37490710059 	2.46416730299 	
16801 	-186537182.052 	-11548803.8098 	-35140260.4531 	24348374.4252 	3.43263935663 	2.707094111 	
CAN37 	-50387864.9161 	-6977889.47003 	-11400800.7246 	6102419.39568 	3.18076223677 	2.31459484945 	
CANA5 	-98784402.3209 	-12150520.4423 	-20587388.6646 	9189289.37716 	3.7814680495 	2.27807058893 	
16895 	-182572090.021 	-12598392.2573 	-33245057.1255 	23489676.6476 	3.48442475505 	2.8409156495 	
16603 	-197008262.847 	-12964888.3862 	-33251699.2059 	24125379.1131 	3.69617932171 	3.07162094665 	
CANA7 	-28418603.2603 	19180176.9659 	-2545614.54957 	1205786.40488 	12.0329105939 	-1.83494274949 	
CAN86 	-99989902.8506 	-10993456.0569 	-19843668.8732 	11552739.7078 	3.52244251616 	2.60472586556 	
CAN38 	-86140264.8049 	-33568286.5944 	-22180894.1514 	6637097.83876 	3.14876171198 	2.45557847109 	
CAN40 	-20101812.9068 	-3141674.40721 	-3814336.57102 	1809994.34194 	3.98247963484 	2.71343124039 	
17901 	-173578574.967 	-13455096.1112 	-30608014.5857 	18534953.512 	3.95464348253 	2.83436316895 	
CAN79 	-25608762.3607 	-4255364.2211 	-3883707.14577 	2329094.90492 	4.36641207825 	3.71427396657 	
CAN80 	-9122669.87885 	8837447.75324 	-3546016.95082 	1880450.7281 	3.03951089609 	-0.880367273736 	
CAN81 	-37192619.3441 	-5381586.61132 	-5377696.2071 	3666394.6081 	4.25568451248 	3.90215522661 	
14636 	-150985119.175 	-10651930.2285 	-24094032.0734 	14709721.0247 	4.36837861842 	3.10905044068 	
14673 	-127567766.778 	-10650511.5189 	-20030641.1397 	12963666.0217 	4.24603148847 	3.27970758375 	
CAN82 	-28065871.1824 	-4608358.2529 	-3898606.04509 	2528984.84261 	4.52714930977 	4.11876708029 	
14642 	-100358613.909 	-9547264.17231 	-9219999.57234 	10768908.1918 	4.09245630702 	5.81546126992 	
14633 	-148108540.654 	-8320419.85358 	-20219233.4246 	15356445.0664 	4.44725559288 	3.78918698119 	
CAN84 	-13749976.7791 	-2410424.55655 	-1911932.81576 	1054678.48784 	4.98062849214 	4.00818805974 	
14646 	-154447320.636 	-10859199.5564 	-20722808.7342 	16900687.5748 	4.2192549064 	3.96507585346 	
14675 	-45610750.7963 	-6896357.69999 	-7500397.00198 	4269216.3707 	4.19773916597 	3.30881344823 	
14647 	-147576467.138 	-10474204.1966 	-18139471.2805 	13530748.2164 	4.95045598099 	4.27011220086 	
CAN85 	-49975372.9272 	-6615151.13236 	-4499008.46878 	4272011.3882 	5.10713713754 	6.31981454187 	
CAN06 	-69887159.4191 	-2148814.4532 	-8932818.68517 	6685603.11903 	4.89927516249 	3.90732477515 	
14522 	-106604855.264 	-10198995.6168 	-11029089.803 	9877118.0459 	4.90431688094 	5.3168043267 	
CAN87 	-36385720.3695 	-5785522.62298 	-5174704.37564 	3133350.23902 	4.64968409784 	3.93348294409 	
CAN88 	-71554781.2402 	-8892871.7615 	-8024886.82834 	6267660.48084 	5.00067164766 	5.0138257007 	
CAN95 	-23213692.2729 	-3900157.03826 	-3169431.1604 	2023958.51839 	4.64445112344 	4.19644181548 	
15503 	-138473239.948 	-10903768.5866 	-19008968.6673 	13295182.9414 	4.6222877437 	3.80651528304 	
CAN83 	-78608620.7653 	-10279613.7873 	-16621968.4546 	7435327.98589 	3.71017614829 	2.27806895668 	
CAN89 	-43945720.1971 	-19737355.0513 	-7733757.326 	1716732.8421 	4.87556839605 	3.63437877036 	
15504 	-68497117.6538 	-9061468.14541 	-8688358.60307 	5970220.33873 	4.86838095092 	4.38825983791 	
14523 	-122322195.853 	-10495536.7888 	-18213765.3937 	11422798.456 	4.56071177357 	3.43650128576 	
14509 	-162268471.246 	-11286412.2396 	-21419760.4506 	15299971.1319 	4.76705530939 	3.93198705709 	
15601 	-173792079.374 	-11799140.2868 	-31865934.8127 	18318790.2387 	3.93918471707 	2.63479603921 	
15642 	-67308021.6928 	-8483751.85548 	-9557047.83599 	6426691.79146 	4.43867315761 	3.87250716305 	
CAN90 	-74489577.3608 	-9102254.92069 	-8259966.64397 	6814416.39285 	4.82503794989 	5.08259590288 	
CAN91 	-38704558.6846 	-6064785.16521 	-4546443.13602 	3203777.94822 	5.06032644107 	4.89986276337 	
CAN92 	-41086946.0487 	-6395230.97925 	-4847844.662 	3260449.79606 	5.22474860708 	4.83312959536 	
14506 	-158570723.955 	-11117156.1486 	-17472785.9823 	14863579.7183 	4.95118112866 	4.84807812788 	
14521 	-158291204.009 	-11103713.9429 	-17472785.9823 	14863579.7183 	4.94227961397 	4.8397365515 	
14503 	-159100122.785 	-10678196.8927 	-20213583.1197 	15518956.765 	4.69686240434 	4.13427945862 	
CAN94 	-40005224.844 	-6087562.17991 	-4474458.56404 	3487807.96053 	4.90186768105 	5.1814839645 	
15628 	-151874834.249 	-13817774.0133 	-30775350.7741 	15736886.1268 	3.73004498493 	2.35633600804 	
26325 	-71070069.692 	-7266185.75572 	-14931704.025 	3792853.81027 	4.35506456294 	1.59287305303 	
CAN24 	-36306436.4895 	-23303295.9542 	-10397302.6583 	-3198751.04945 	3.81989243831 	1.06608525044 	
CAN58 	-59367125.851 	-7921127.89863 	-15471697.4507 	3670066.26928 	3.51775536312 	1.34642777671 	
CAN28 	-116096404.898 	-4849938.00564 	-26809122.9107 	5390401.80301 	4.12725261737 	1.01075622825 	
CAN29 	-47320178.5606 	-7175401.00804 	-12214600.3581 	1942108.51223 	3.68744280118 	1.17374409643 	
CAN30 	-183685528.175 	-11865963.5303 	-25279482.8305 	8274926.3729 	6.42418928753 	2.57227006289 	
CAN31 	-142948461.219 	-13439507.5134 	-33524505.6304 	9437359.43298 	3.84634079235 	1.48365522883 	
26316 	-183795446.253 	-11101417.4112 	-32991602.7543 	10955491.2685 	4.91703687341 	1.96928813761 	
14997 	-145702754.928 	-9445078.10437 	-34863374.455 	13947869.0406 	3.50919025436 	1.67484660116 	
15901 	-186670228.627 	-12378451.1292 	-37938921.9503 	24795544.6985 	3.29821828657 	2.48187257937 	
25009 	-161717885.147 	-9902735.94927 	-36878759.1965 	15897769.1109 	3.60031531922 	1.82055251 	
CAN96 	-59559505.4307 	-7689518.34891 	-14476726.8103 	5304784.9796 	3.45552757872 	1.79739173682 	
CAN63 	-59465662.8317 	-8470602.83213 	-14471814.8203 	5862623.92261 	3.32610138524 	1.93274200434 	
CAN60 	-62490269.8987 	-8302011.02633 	-15164515.2068 	5851495.42191 	3.40290269828 	1.86053297463 	
CAN61 	-120234716.671 	-12181193.0033 	-29119656.7564 	10636626.5133 	3.50811999384 	1.69973690128 	
CAN62 	-99050576.1311 	-10777349.877 	-23776933.1617 	8893677.18416 	3.50578564618 	1.76459577044 	
94912 	-130900921.369 	-6675718.96599 	-32832198.017 	13604875.9124 	3.33079164056 	1.58352864158 	
CAN59 	-52652763.3005 	-7721542.03034 	-12934803.6684 	4795503.99057 	3.38415212955 	1.85161349847 	
25004 	-175425900.769 	-11787190.4073 	-40428478.4228 	17792380.9868 	3.52761240569 	1.84404205183 	
15919 	-128911916.54 	-11125818.4772 	-31203139.6037 	12095096.0785 	3.4715546162 	1.70221989763 	
14996 	-164866161.996 	-11314035.8431 	-39593922.5871 	16923178.2093 	3.41746508906 	1.74643990924 	
14688 	-154679385.47 	-10847802.0544 	-24556481.5724 	17125091.9431 	4.03063030904 	3.25261240906 	
14645 	-111085660.718 	-11387714.6348 	-18277514.0943 	11698256.7152 	4.02863859527 	3.20151651004 	
CAN08 	-46633327.996 	-7042256.48096 	-10984528.7585 	4444393.61104 	3.42524027494 	2.02697566411 	
94932 	-54252321.7805 	-2510925.45321 	-15255468.2532 	5375723.6338 	3.11185123303 	1.26114632158 	
15806 	-79007797.0566 	-9650797.11266 	-18788631.9991 	8168262.12954 	3.3488372805 	1.96954082931 	
CAN17 	-52687485.0456 	-7187031.02951 	-10452447.4087 	4573909.97453 	3.97805324615 	2.42835839866 	
CAN67 	-29798100.6184 	-4743282.52585 	-6699554.74421 	2782254.37461 	3.5427474174 	2.17926527709 	
94797 	-159826718.647 	-9536254.07519 	-30090073.868 	14119238.1955 	4.231263026 	2.30236937639 	
CAN10 	-27704020.1079 	-4195173.75861 	-6546870.65978 	2598395.98133 	3.43606121784 	2.00453347876 	
94803 	-133298784.885 	8146580.68166 	-26588093.6946 	16332675.7001 	3.77660487015 	2.01351336145 	
CAN64 	-42793182.3678 	-6554429.09875 	-10043460.9146 	3888700.68742 	3.48558182301 	2.00217969691 	
04797 	-92153596.9806 	-34556884.7145 	-15175209.9923 	3160881.70215 	5.3655309319 	3.39479277622 	
14899 	-161862911.303 	-8612561.09971 	-36160934.1003 	17396418.3346 	3.54186714749 	1.94210590601 	
14999 	-163189657.982 	-8887028.39135 	-38169170.9651 	16252023.4703 	3.53534729462 	1.7381455746 	
CAN68 	-54428931.9448 	-7865163.5616 	-11696043.0579 	4863069.25125 	3.72929875404 	2.22305967345 	
CAN15 	-69888848.9363 	-8918367.80954 	-11803398.1755 	6046061.19333 	4.38382164603 	3.00110368348 	
94805 	-139743631.28 	-9374899.95726 	-26549541.2785 	14113001.4347 	3.95752639174 	2.45682119015 	
CANA1 	-117428316.932 	-12083181.8478 	-9096475.73876 	4753857.12768 	9.59458771501 	6.34250919817 	
94857 	-57348726.5217 	-3298377.15813 	-10915164.484 	4965039.54723 	4.23940394783 	2.23058346501 	
04704 	-144462207.803 	-4954557.23487 	-24427100.0335 	12118448.4951 	4.66518439876 	2.51725968318 	
CAN65 	-43439431.5925 	-6648379.18632 	-9999853.4476 	3903004.8716 	3.5445410434 	2.04830403302 	
04705 	-155026983.86 	-10855288.1874 	-32038327.2552 	15710915.2428 	3.76683160084 	2.18599615529 	
CAN14 	-152154794.422 	-10740328.6685 	-32559505.1627 	15564315.1579 	3.6755465731 	2.08687735179 	
04772 	-152358306.986 	-10751749.4972 	-32559505.1627 	15564315.1579 	3.6804979422 	2.08959500667 	
CAN70 	-60674939.6921 	-7966003.22188 	-13125603.9958 	5116076.52131 	3.80760278292 	2.09102685337 	
CAN99 	-25057797.9447 	-3950260.65967 	-4824274.74295 	1952962.5448 	4.17794919871 	2.51014703848 	
94842 	-128896635.618 	-10953153.115 	-23256287.0432 	13314641.2722 	3.97114971785 	2.7445304114 	
94858 	-40655582.6752 	-6110958.32584 	-7961583.54615 	3587866.107 	3.95697767349 	2.55075693032 	
15909 	-163012810.17 	-7366066.81741 	-38128221.0873 	16685955.2782 	3.51722704939 	1.73242701032 	
CAN16 	-95320242.1258 	-15670167.4439 	-9529766.18779 	4302505.85802 	7.69207002102 	5.11716056918 	
CAN71 	-42851546.2928 	-6776092.99561 	-9108650.34585 	3851913.20426 	3.72393818372 	2.31871669846 	
94828 	-143131405.824 	-55062199.7026 	-35604918.1532 	5757397.09457 	3.67385810716 	2.14054865586 	
94804 	-160684310.444 	-11057795.7814 	-32396521.378 	15981678.7383 	3.85370761393 	2.2424170784 	
94831 	3087033.66713 	-154570279.408 	-16737091.4443 	-33349057.8445 	3.66526056398 	1.93207361942 	
CAN72 	-19275678.8049 	-3237434.25766 	-3925751.26146 	1747432.70506 	3.79172244511 	2.51243988981 	
CANA2 	-124637474.287 	-11656012.218 	-14627721.0343 	8752713.06875 	5.92311665475 	4.34102842273 	
04795 	-147485996.462 	-10480318.1602 	-27715110.6752 	14906220.4403 	3.96978531748 	2.5132431914 	
94791 	-147095895.551 	-10460932.7029 	-27715110.6752 	14906220.4403 	3.95915976553 	2.50682891873 	
04714 	-141599161.344 	-9471939.92152 	-26697453.9474 	14472029.3382 	3.9506439632 	2.49633449666 	
04715 	-148334487.024 	-10349192.1072 	-28428510.9552 	15031575.0012 	3.92733011628 	2.44061848381 	
CAN66 	-69678666.3655 	-9352054.29587 	-15194570.8846 	6648659.97592 	3.62280072697 	2.20070870997 	
94809 	-142795215.094 	-277734.242955 	-25580041.6888 	15679959.7482 	4.05282607053 	2.49514385755 	
94810 	-142855533.081 	-10227016.6483 	-27841185.5534 	14408193.3333 	3.89722887918 	2.38420320414 	
94795 	-160560683.436 	-11191725.6981 	-34190497.6474 	16869286.3688 	3.64679991076 	2.12663291632 	
14627 	-120461663.887 	-11234330.878 	-21918186.9322 	11291407.5956 	4.1346245521 	2.64255716632 	
CAN74 	-30855922.2126 	-4607392.46337 	-7208582.75647 	2650362.28928 	3.56370625264 	1.94941302613 	
CAN75 	-27724966.3992 	-4347214.25974 	-6469221.77417 	2315728.87683 	3.58567434291 	1.95551556588 	
CAN73 	-88239194.8249 	-10693580.4264 	-15624374.5203 	8055779.81561 	4.18274233571 	2.84099895652 	
CAN13 	-41410183.4147 	-6398799.3451 	-5961885.51932 	4181385.40226 	4.15114026311 	3.98469856005 	
15701 	-136011312.362 	-94714277.8353 	-35907843.9155 	4497371.75346 	3.40402336121 	3.06405020048 	
15605 	-177507830.303 	-11688068.3872 	-32255043.2859 	22547274.1325 	3.5266681812 	2.82761433103 	
CANA8 	-19618109.3535 	-3272853.31193 	-4587922.51944 	1792839.80821 	3.4677326479 	2.06846179444 	
73715 	-8634389.30919 	94386699.0435 	10939507.3897 	20509156.6974 	3.40799801089 	2.23881505274 	
CAN07 	-67136061.7608 	-8426341.05414 	-13152084.575 	6421251.67167 	3.8694378089 	2.52986322155 	
14639 	-158815809.31 	-4933016.78701 	-28681688.7684 	16110648.7351 	4.13570825076 	2.49503996308 	
94792 	-152414679.985 	-10769430.959 	-31959652.1396 	15899159.8831 	3.68849903828 	2.17190933725 	
04770 	-152501998.798 	-10773601.747 	-31959652.1396 	15899159.8831 	3.6906371337 	2.17310349008 	
75290 	-86457201.9429 	-9283758.80464 	-18756330.4102 	7808717.57815 	3.75294492144 	2.05740914873 	
15703 	-81038512.7874 	-9175164.81773 	-18879490.5738 	9644024.63903 	3.20726393658 	2.12432094443 	
04708 	-156250294.533 	-10975841.2438 	-31965249.1858 	16008650.0715 	3.77047532843 	2.23167543494 	
CAN12 	-40466538.1694 	-3804484.46399 	-8323772.18565 	3587398.13342 	3.93387600833 	2.15249330637 	
04752 	-145322800.125 	-10392927.9791 	-31640831.2253 	15505811.2131 	3.57368082366 	2.07977305331 	
15619 	-99557657.667 	-805879.88232 	-22059799.5032 	11350129.2741 	3.55356067963 	1.86489695763 	
77912 	-165719275.773 	-11481746.303 	-28795103.4988 	16050642.8331 	4.22128632948 	2.75172150281 	
04785 	-91776582.7015 	-9885478.45715 	-18816905.2586 	8150234.53321 	3.91527585792 	2.22118857416 	
04712 	-154061367.519 	-9033613.04473 	-31223421.0186 	15193412.4621 	3.87568177749 	2.1752403371 	
04790 	-72449849.2424 	-8894574.93493 	-15616560.2792 	6184828.37356 	3.81529655281 	2.08058168555 	
04730 	-153815769.376 	-10035010.7769 	-33513201.1154 	16467051.5896 	3.57858234724 	2.05780732999 	
25030 	-105843130.07 	-70327140.108 	-29993412.9161 	-5554928.49683 	3.83170806719 	1.63510154417 	
CANA3 	71364099.841 	34387770.371 	5712044.00578 	5267821.73462 	9.75172159656 	-2.97311445573 	
24092 	-162611364.13 	-11159681.1844 	-36462798.2695 	14748327.6406 	3.72624227228 	1.81323228666 	
CAN57 	-64835644.1733 	-8749434.11569 	-15540345.7982 	5372563.02565 	3.55280867254 	1.79128077254 	
CAN54 	-63528583.5001 	-8578104.46404 	-13522101.9535 	3960635.53063 	4.15579073105 	1.85161130846 	
CAN55 	-95565506.8948 	-7828565.12999 	-21918804.7044 	7308089.35132 	3.81661461856 	1.62968402081 	
25018 	-143473382.402 	-6865932.06241 	-32368683.9787 	12720482.3061 	3.76729803784 	1.69261685556 	
25012 	-154320268.943 	8322058.04345 	-37800246.0316 	14527836.8601 	3.63082212593 	1.1752815956 	
25013 	-173548081.358 	-11660344.0892 	-39602903.3706 	15293423.385 	3.71456485383 	1.7288822602 	
25005 	-166296215.752 	-11323026.7496 	-37852376.1034 	14923091.5645 	3.7002286291 	1.75793131743 	
25015 	-170868110.971 	-11525718.7396 	-38429501.4243 	14863483.8376 	3.76678839115 	1.75680960223 	
CAN56 	-67007690.9663 	-8821887.22516 	-15948640.4262 	5588212.96813 	3.5694274319 	1.80382823364 	
25028 	-159663476.272 	-10295679.7032 	-30792819.3195 	12475477.7428 	4.33764457329 	2.0917171424 	
CAN02 	-68704080.2646 	-5340272.08653 	-17473218.9287 	6289082.94591 	3.38362207649 	1.52348299943 	
25029 	-76561332.7883 	-10015552.0659 	-17722790.937 	5750285.42839 	3.74258729581 	1.77943177063 	
25017 	-152766354.393 	-2472927.89195 	-38398702.0006 	15927561.5843 	3.37161144769 	1.46292645159 	
CAN76 	-34954630.5404 	-4937600.28566 	-7829954.98742 	3620448.25286 	3.43766670038 	2.22012702664 	
14683 	-72039347.831 	-8911864.26747 	-13928223.6446 	6633821.53046 	3.96743075862 	2.52947488161 	
14670 	-153730784.16 	-10775764.1224 	-28799526.9304 	15138136.4551 	4.02828815864 	2.49158745287 	
14631 	-113010677.014 	16885229.7968 	-25638247.3085 	13885770.318 	3.68395905496 	1.33665063328 	
14625 	-154305499.488 	-10816893.5917 	-26636115.3499 	15843892.8572 	4.10064538002 	2.84527524538 	
14643 	-151980876.545 	-10695125.7908 	-23998544.313 	14909844.3682 	4.36946927678 	3.16032638021 	
CAN78 	-26489532.1099 	-4271486.43845 	-5649163.10967 	2066316.1462 	3.89184394325 	2.17966204512 	
27202 	-215366358.978 	-16278677.7753 	-30007139.8201 	21159938.6487 	4.53805237571 	3.74256221364 	
CAN32 	-80552412.307 	-10751427.7041 	-17913361.6307 	8234941.40623 	3.48448008968 	2.20203878463 	
CAN33 	-36011098.8962 	-5275454.63168 	-8445479.02035 	3590774.166 	3.38623576282 	2.06437817047 	
CAN35 	-153006848.835 	-11720924.2141 	-38163700.4139 	12007206.1362 	3.56018113099 	1.4272398207 	
CAN34 	-25346089.1671 	-3862837.05198 	-6399187.87762 	1915410.19438 	3.46931900643 	1.64208431529 	
26102 	-188707270.543 	-11050466.9701 	-44179620.131 	17498243.0857 	3.60653372321 	1.67856741492 	
CAN36 	-191349267.721 	-12763780.8894 	-41718610.8287 	19922899.3926 	3.61591784482 	2.0327462166 	
22258 	-129287464.397 	120850823.482 	-12957657.1925 	41875489.7101 	3.5056461013 	2.00266324189 	
26202 	-188685723.264 	-10893998.9223 	-46761757.236 	18144088.8534 	3.42848185446 	1.56325772689 	
CAN41 	-23639948.8885 	-3746441.09393 	-4748839.74402 	2217330.58061 	3.78458942896 	2.55601949616 	
26110 	-194511605.705 	-12697170.8178 	-45926272.527 	21391366.5519 	3.37445031559 	1.84820734972 	
24288 	-161902000.574 	-10528402.0571 	-15765934.7118 	6957779.60331 	8.34844272246 	4.35210647547 	
CAN26 	-32866654.506 	14487620.7705 	-9397501.65799 	2596903.01089 	3.64505081392 	-0.534373657989 	
25342 	-112188291.94 	-11991711.3739 	-4985837.5571 	4420070.42912 	11.405373616 	12.5163054978 	
94110 	-145094660.717 	-42755435.4149 	-17690195.8523 	2869860.7427 	7.60961903023 	3.65140006793 	
24292 	-164377885.007 	-11309205.7095 	-15193535.1918 	7024442.22666 	8.63011616406 	4.73431345671 	
94157 	-111248278.395 	-11333973.594 	-19318208.7606 	5697026.52969 	5.13879233344 	2.10215193093 	
25218 	-186845279.581 	-12399457.4498 	-43552873.9692 	12432433.7693 	3.89169469324 	1.39560695849 	
25231 	-180899144.357 	-12134395.5019 	-33308233.8379 	11767453.5508 	4.71398854502 	2.02970944282 	
25220 	-166983154.994 	-11831833.2553 	-25123597.3257 	8344867.95719 	5.84517069939 	2.41243362338 	
CAN22 	-21595921.9595 	-3580259.85978 	-3311554.17473 	826084.088126 	5.88545040414 	2.54929750343 	
CAN25 	-49296337.8397 	-7391396.12836 	-8440924.87132 	2449742.05105 	5.15206935891 	2.37090572324 	
CAN21 	-52829901.7029 	-7766494.78257 	-8302507.40583 	2411415.7034 	5.61754856952 	2.56702446333 	
CAN20 	-42655943.7604 	-6400302.76482 	-4440050.12059 	1693091.67352 	7.90759295265 	4.45683765117 	
CAN97 	-35980872.5543 	-5650814.74556 	-4337260.42089 	2072737.60465 	6.24655211853 	4.28802433248 	
94116 	-163696704.986 	-11316207.3907 	-23927672.548 	9130864.38902 	5.81417649401 	2.6916393294 	
25223 	-166956309.989 	-11414171.0049 	-10679365.1253 	5985398.07587 	11.4407501408 	7.48093299056 	
25206 	-175196917.997 	-11847013.6303 	-26648346.3586 	8972400.31764 	5.77054238756 	2.38748885673 	
25353 	99922517.3493 	108896847.838 	10873426.9296 	2833160.7483 	11.0489641233 	7.136053507 	
CAN23 	-49085350.3872 	-7352566.7624 	-7971851.80562 	2280540.74974 	5.44765524524 	2.48074939448 	
25224 	-170127802.152 	-7196070.14801 	-25755173.0383 	8304145.03199 	5.90193362714 	2.18234149984 	
25346 	-183288603.0 	-14669987.6633 	-10389668.9762 	7505770.64873 	10.9214665987 	9.30193361522 	
25225 	-177517732.258 	-11918796.9973 	-25329902.8987 	8594688.87269 	6.14149055427 	2.55441158952 	
CAN27 	-56781205.6919 	-8100998.06871 	-12785879.7986 	2951473.61869 	4.07740356591 	1.57481123265 	
CAN09 	-83111540.7289 	-9595920.03666 	-4621455.38718 	3211823.28375 	11.1536176342 	9.82793623374 	
94152 	-163967944.472 	-11328619.4911 	-23927672.548 	9130864.38902 	5.82389861038 	2.69586804937 	
25229 	61849719.0007 	-159225010.507 	-1367072.65641 	-22053359.228 	7.01916455233 	3.23966186704 	
94234 	-141201998.006 	-10043885.6801 	-6728755.33206 	4016906.24205 	14.8142550328 	10.3364375371 	
24287 	-163101590.524 	-11259962.6808 	-14993703.4455 	6950515.62507 	8.66735247756 	4.76883724986 	
94238 	-163101590.524 	-11259962.6808 	-14993703.4455 	6950515.62507 	8.66735247756 	4.76883724986 	
CAN18 	-45202588.4044 	-6878540.14345 	-3144170.61337 	1474208.76117 	10.9447838139 	7.31939807376 	
24297 	-161452959.01 	-11178337.219 	-13470252.2543 	6345109.3571 	9.48943332183 	5.29981384424 	
CAN19 	-41281565.6724 	-3916584.92668 	-2628055.32081 	1182316.13087 	12.5063542603 	7.11668782572 	
25247 	-144990284.276 	-12389340.3635 	-21811642.5878 	7177724.11405 	5.82920269714 	2.48627534172 	
